caption_id,scene_id,record_id,start_seconds,end_seconds,summary_en,summary_zh,product_name,catalog_product_class,visible_components_json,visible_actions_json,visible_states_json,safety_or_warning_text_json,uncertainty,caption_text,model,model_revision,prompt_version,frame_paths_json,review_status
pressure-011-scene-0002-vlm-0001,pressure-011-scene-0002,pressure-011,16.049,21.121,"A culinary student in a chef's uniform stands in a commercial kitchen, with a pressure cooker and raw meat on the counter in front of him.",一名身穿厨师服的烹饪学生站在商业厨房里，面前的台子上有压力锅和生肉。,Pressure Cooker,Pressure Cooker,"[""chef's uniform"",""chef's hat"",""glasses"",""stainless steel countertop"",""stainless steel oven"",""stainless steel range"",""raw meat"",""pressure cooker"",""small white bowls"",""text overlay""]","[""standing"",""looking at camera""]","[""text overlay displayed""]",[],,"Visual summary: A culinary student in a chef's uniform stands in a commercial kitchen, with a pressure cooker and raw meat on the counter in front of him.
视觉摘要: 一名身穿厨师服的烹饪学生站在商业厨房里，面前的台子上有压力锅和生肉。
Visible product: Pressure Cooker
Visible components: chef's uniform; chef's hat; glasses; stainless steel countertop; stainless steel oven; stainless steel range; raw meat; pressure cooker; small white bowls; text overlay
Visible actions: standing; looking at camera
Visible states: text overlay displayed",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0002/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0002/frame_02.jpg""]",pending
pressure-011-scene-0003-vlm-0001,pressure-011-scene-0003,pressure-011,21.121,26.627,A person in a chef's uniform and gloves is handling raw meat on a green cutting board in a kitchen setting. A pressure cooker and several small bowls are visible on the stainless steel counter.,一名穿着厨师服和手套的人正在不锈钢台面上的绿色砧板上处理生肉。旁边可见一个压力锅和几个小碗。,Pressure Cooker,Pressure Cooker,"[""green cutting board"",""raw meat"",""stainless steel counter"",""pressure cooker"",""small bowls"",""chef's uniform"",""gloves""]","[""handling meat with hands""]",[],[],,"Visual summary: A person in a chef's uniform and gloves is handling raw meat on a green cutting board in a kitchen setting. A pressure cooker and several small bowls are visible on the stainless steel counter.
视觉摘要: 一名穿着厨师服和手套的人正在不锈钢台面上的绿色砧板上处理生肉。旁边可见一个压力锅和几个小碗。
Visible product: Pressure Cooker
Visible components: green cutting board; raw meat; stainless steel counter; pressure cooker; small bowls; chef's uniform; gloves
Visible actions: handling meat with hands",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0003/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0003/frame_02.jpg""]",pending
pressure-011-scene-0004-vlm-0001,pressure-011-scene-0004,pressure-011,26.627,34.668,A person wearing black gloves handles a large piece of raw meat on a green cutting board in a kitchen setting. A wrapped meat product and a bowl of sliced onions are also visible on the stainless steel counter.,一名戴黑色手套的人在厨房操作台上处理一块生肉，旁边放着一包肉和一碗切好的洋葱。,Pressure Cooker,Pressure Cooker,"[""green cutting board"",""stainless steel counter"",""wrapped meat product"",""bowl of sliced onions"",""black gloves"",""white apron""]","[""handling raw meat with gloved hands""]",[],[],,"Visual summary: A person wearing black gloves handles a large piece of raw meat on a green cutting board in a kitchen setting. A wrapped meat product and a bowl of sliced onions are also visible on the stainless steel counter.
视觉摘要: 一名戴黑色手套的人在厨房操作台上处理一块生肉，旁边放着一包肉和一碗切好的洋葱。
Visible product: Pressure Cooker
Visible components: green cutting board; stainless steel counter; wrapped meat product; bowl of sliced onions; black gloves; white apron
Visible actions: handling raw meat with gloved hands",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0004/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0004/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0004/frame_03.jpg""]",pending
pressure-011-scene-0005-vlm-0001,pressure-011-scene-0005,pressure-011,34.668,38.405,"A person in a chef's uniform stands in a commercial kitchen, preparing meat on a green cutting board next to a pressure cooker and various ingredients.",一名穿着厨师服的人站在商业厨房里，在绿色砧板上准备肉类，旁边放着压力锅和各种食材。,Pressure Cooker,Pressure Cooker,"[""chef's uniform"",""black gloves"",""green cutting board"",""raw meat"",""pressure cooker"",""stainless steel countertop"",""stainless steel oven"",""stainless steel stove"",""small bowls"",""canned food"",""white bowls""]","[""chopping meat with hands"",""holding meat with gloved hands""]",[],[],,"Visual summary: A person in a chef's uniform stands in a commercial kitchen, preparing meat on a green cutting board next to a pressure cooker and various ingredients.
视觉摘要: 一名穿着厨师服的人站在商业厨房里，在绿色砧板上准备肉类，旁边放着压力锅和各种食材。
Visible product: Pressure Cooker
Visible components: chef's uniform; black gloves; green cutting board; raw meat; pressure cooker; stainless steel countertop; stainless steel oven; stainless steel stove; small bowls; canned food; white bowls
Visible actions: chopping meat with hands; holding meat with gloved hands",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0005/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0005/frame_02.jpg""]",pending
pressure-011-scene-0006-vlm-0001,pressure-011-scene-0006,pressure-011,38.405,43.810,A person wearing black gloves handles a large piece of raw meat on a green cutting board.,一个人戴着黑色手套，在绿色砧板上处理一大块生肉。,Pressure Cooker,Pressure Cooker,"[""green cutting board"",""raw meat"",""black gloves"",""white apron"",""metal can"",""packaged meat""]","[""handling meat with gloved hands""]",[],[],The specific type of meat is not identifiable. The product category label 'Pressure Cooker' is not visually present in the frames.,"Visual summary: A person wearing black gloves handles a large piece of raw meat on a green cutting board.
视觉摘要: 一个人戴着黑色手套，在绿色砧板上处理一大块生肉。
Visible product: Pressure Cooker
Visible components: green cutting board; raw meat; black gloves; white apron; metal can; packaged meat
Visible actions: handling meat with gloved hands
Visual uncertainty: The specific type of meat is not identifiable. The product category label 'Pressure Cooker' is not visually present in the frames.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0006/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0006/frame_02.jpg""]",pending
pressure-011-scene-0007-vlm-0001,pressure-011-scene-0007,pressure-011,43.810,49.249,"A chef in a white uniform and black gloves stands behind a stainless steel counter with a pressure cooker, raw meat, and various ingredients arranged for cooking.",一位穿着白色制服、戴着黑色手套的厨师站在不锈钢操作台前，台面上摆放着压力锅、生肉和各种食材，准备进行烹饪。,Pressure Cooker,Pressure Cooker,"[""stainless steel counter"",""green cutting board"",""raw pork roast"",""raw pork belly"",""Campbell's tomato soup can"",""small white bowls"",""metal bowl"",""black gloves"",""white chef's coat"",""stainless steel oven"",""stainless steel stove""]","[""chef holding meat on cutting board""]",[],[],,"Visual summary: A chef in a white uniform and black gloves stands behind a stainless steel counter with a pressure cooker, raw meat, and various ingredients arranged for cooking.
视觉摘要: 一位穿着白色制服、戴着黑色手套的厨师站在不锈钢操作台前，台面上摆放着压力锅、生肉和各种食材，准备进行烹饪。
Visible product: Pressure Cooker
Visible components: stainless steel counter; green cutting board; raw pork roast; raw pork belly; Campbell's tomato soup can; small white bowls; metal bowl; black gloves; white chef's coat; stainless steel oven; stainless steel stove
Visible actions: chef holding meat on cutting board",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0007/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0007/frame_02.jpg""]",pending
pressure-011-scene-0008-vlm-0001,pressure-011-scene-0008,pressure-011,49.249,53.353,"A large, vacuum-sealed package of raw pork ribs rests on a metal surface, while a gloved hand cuts a piece of meat on a green cutting board.",一大包真空包装的生猪肉肋排放在金属表面上，一只戴着手套的手正在绿色砧板上切肉。,Pork Ribs,Pressure Cooker,"[""vacuum-sealed meat package"",""green cutting board"",""metal countertop"",""black gloves"",""pork ribs"",""label with text""]","[""cutting meat with a knife""]","[""meat package sealed"",""meat being cut""]",[],"The specific brand or model of the pressure cooker is not visible, as the product category label is not applicable to the visible item.","Visual summary: A large, vacuum-sealed package of raw pork ribs rests on a metal surface, while a gloved hand cuts a piece of meat on a green cutting board.
视觉摘要: 一大包真空包装的生猪肉肋排放在金属表面上，一只戴着手套的手正在绿色砧板上切肉。
Visible product: Pork Ribs
Visible components: vacuum-sealed meat package; green cutting board; metal countertop; black gloves; pork ribs; label with text
Visible actions: cutting meat with a knife
Visible states: meat package sealed; meat being cut
Visual uncertainty: The specific brand or model of the pressure cooker is not visible, as the product category label is not applicable to the visible item.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0008/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0008/frame_02.jpg""]",pending
pressure-011-scene-0009-vlm-0001,pressure-011-scene-0009,pressure-011,53.353,62.196,A chef in a white uniform and black gloves prepares to cook meat in a pressure cooker in a commercial kitchen.,一名穿着白色制服和黑色手套的厨师在商业厨房里准备用压力锅烹煮肉类。,Pressure Cooker,Pressure Cooker,"[""green cutting board"",""raw meat"",""can of Campbell's tomato pepper sauce"",""small white bowls"",""metallic countertop"",""commercial ovens"",""pressure cooker""]","[""chef handling meat on cutting board"",""chef placing meat into pressure cooker""]","[""meat being transferred from cutting board to pressure cooker""]",[],,"Visual summary: A chef in a white uniform and black gloves prepares to cook meat in a pressure cooker in a commercial kitchen.
视觉摘要: 一名穿着白色制服和黑色手套的厨师在商业厨房里准备用压力锅烹煮肉类。
Visible product: Pressure Cooker
Visible components: green cutting board; raw meat; can of Campbell's tomato pepper sauce; small white bowls; metallic countertop; commercial ovens; pressure cooker
Visible actions: chef handling meat on cutting board; chef placing meat into pressure cooker
Visible states: meat being transferred from cutting board to pressure cooker",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0009/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0009/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0009/frame_03.jpg""]",pending
pressure-011-scene-0010-vlm-0001,pressure-011-scene-0010,pressure-011,62.196,73.073,A person in a chef's uniform and gloves is preparing ingredients on a stainless steel countertop next to a pressure cooker that contains meat and onions. Various spices and a can are arranged nearby.,一名穿着厨师服和手套的人在不锈钢台面上准备食材，旁边有一个装有肉和洋葱的压力锅。附近摆放着各种香料和一罐。,Pressure Cooker,Pressure Cooker,"[""pressure cooker"",""meat"",""onions"",""spices"",""can"",""green cutting board"",""stainless steel countertop""]","[""person adding onions to pressure cooker"",""person reaching for spices""]","[""pressure cooker lid is off"",""meat is in the pressure cooker"",""onions are being added to the pressure cooker""]",[],,"Visual summary: A person in a chef's uniform and gloves is preparing ingredients on a stainless steel countertop next to a pressure cooker that contains meat and onions. Various spices and a can are arranged nearby.
视觉摘要: 一名穿着厨师服和手套的人在不锈钢台面上准备食材，旁边有一个装有肉和洋葱的压力锅。附近摆放着各种香料和一罐。
Visible product: Pressure Cooker
Visible components: pressure cooker; meat; onions; spices; can; green cutting board; stainless steel countertop
Visible actions: person adding onions to pressure cooker; person reaching for spices
Visible states: pressure cooker lid is off; meat is in the pressure cooker; onions are being added to the pressure cooker",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0010/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0010/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0010/frame_03.jpg""]",pending
pressure-011-scene-0011-vlm-0001,pressure-011-scene-0011,pressure-011,73.073,86.887,A chef stands in a commercial kitchen with ingredients and a pressure cooker on a stainless steel counter.,一名厨师站在商业厨房里，不锈钢台面上放着食材和压力锅。,Pressure Cooker,Pressure Cooker,"[""Campbell's roasted red pepper can"",""green cutting board"",""stainless steel mixing bowl"",""three white bowls with ingredients"",""pressure cooker"",""chef's hat"",""chef's coat"",""stainless steel counter"",""commercial kitchen appliances""]","[""Chef standing behind counter"",""Chef looking at ingredients""]",[],[],,"Visual summary: A chef stands in a commercial kitchen with ingredients and a pressure cooker on a stainless steel counter.
视觉摘要: 一名厨师站在商业厨房里，不锈钢台面上放着食材和压力锅。
Visible product: Pressure Cooker
Visible components: Campbell's roasted red pepper can; green cutting board; stainless steel mixing bowl; three white bowls with ingredients; pressure cooker; chef's hat; chef's coat; stainless steel counter; commercial kitchen appliances
Visible actions: Chef standing behind counter; Chef looking at ingredients",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0011/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0011/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0011/frame_03.jpg""]",pending
pressure-011-scene-0012-vlm-0001,pressure-011-scene-0012,pressure-011,86.887,98.198,"A close-up of an Instant Pot Duo Nova pressure cooker's control panel, showing a hand pressing the 'Pressure Cook' button and the digital display changing to show a 10-minute cooking time.",一台Instant Pot Duo Nova压力锅的控制面板特写，显示一只手按下“压力烹饪”按钮，数字显示屏变为10分钟的烹饪时间。,Instant Pot Duo Nova,Pressure Cooker,"[""digital display"",""Pressure Cook button"",""Pressure Level button"",""Keep Warm button"",""Delay Start button"",""Cancel button"",""Soup/Broth button"",""Meat/Stew button"",""Bean/Chili button"",""Poultry button"",""Slow Cook button"",""Sauté button"",""Rice button"",""Multigrain button"",""Porridge button"",""Steam button"",""Yogurt button""]","[""A hand presses the 'Pressure Cook' button""]","[""Digital display shows '0:10' after button press"",""Digital display shows 'Pressure' and 'Normal' and 'High' indicators""]",[],,"Visual summary: A close-up of an Instant Pot Duo Nova pressure cooker's control panel, showing a hand pressing the 'Pressure Cook' button and the digital display changing to show a 10-minute cooking time.
视觉摘要: 一台Instant Pot Duo Nova压力锅的控制面板特写，显示一只手按下“压力烹饪”按钮，数字显示屏变为10分钟的烹饪时间。
Visible product: Instant Pot Duo Nova
Visible components: digital display; Pressure Cook button; Pressure Level button; Keep Warm button; Delay Start button; Cancel button; Soup/Broth button; Meat/Stew button; Bean/Chili button; Poultry button; Slow Cook button; Sauté button; Rice button; Multigrain button; Porridge button; Steam button; Yogurt button
Visible actions: A hand presses the 'Pressure Cook' button
Visible states: Digital display shows '0:10' after button press; Digital display shows 'Pressure' and 'Normal' and 'High' indicators",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0012/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0012/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0012/frame_03.jpg""]",pending
pressure-011-scene-0013-vlm-0001,pressure-011-scene-0013,pressure-011,98.198,102.302,"A chef in a professional kitchen stands behind a stainless steel counter with a pressure cooker, a large piece of raw meat, a green cutting board, and several small bowls of ingredients.",一位厨师站在专业厨房的不锈钢操作台后，台上放着一个压力锅、一大块生肉、一块绿色砧板和几个装有配料的小碗。,Pressure Cooker,Pressure Cooker,"[""stainless steel counter"",""pressure cooker"",""green cutting board"",""raw meat"",""small bowls"",""canned food"",""chef's uniform"",""chef's hat"",""gas stove"",""commercial ovens""]","[""chef standing"",""chef gesturing with hands""]",[],[],,"Visual summary: A chef in a professional kitchen stands behind a stainless steel counter with a pressure cooker, a large piece of raw meat, a green cutting board, and several small bowls of ingredients.
视觉摘要: 一位厨师站在专业厨房的不锈钢操作台后，台上放着一个压力锅、一大块生肉、一块绿色砧板和几个装有配料的小碗。
Visible product: Pressure Cooker
Visible components: stainless steel counter; pressure cooker; green cutting board; raw meat; small bowls; canned food; chef's uniform; chef's hat; gas stove; commercial ovens
Visible actions: chef standing; chef gesturing with hands",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0013/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0013/frame_02.jpg""]",pending
pressure-011-scene-0014-vlm-0001,pressure-011-scene-0014,pressure-011,102.302,123.357,"A hand presses a button on the control panel of an Instant Pot Duo Nova pressure cooker, which displays a timer set to 0:00.",一只手按压Instant Pot Duo Nova压力锅的控制面板按钮，显示屏上的计时器显示为0:00。,Instant Pot Duo Nova,Pressure Cooker,"[""control panel"",""digital display"",""buttons"",""pressure cooker body"",""hand""]","[""hand pressing a button""]","[""digital display showing '0:00'"",""digital display showing '0n'"",""blue backlight on display"",""pressure level indicator showing 'Normal' and 'High'""]",[],,"Visual summary: A hand presses a button on the control panel of an Instant Pot Duo Nova pressure cooker, which displays a timer set to 0:00.
视觉摘要: 一只手按压Instant Pot Duo Nova压力锅的控制面板按钮，显示屏上的计时器显示为0:00。
Visible product: Instant Pot Duo Nova
Visible components: control panel; digital display; buttons; pressure cooker body; hand
Visible actions: hand pressing a button
Visible states: digital display showing '0:00'; digital display showing '0n'; blue backlight on display; pressure level indicator showing 'Normal' and 'High'",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0014/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0014/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0014/frame_03.jpg""]",pending
pressure-011-scene-0015-vlm-0001,pressure-011-scene-0015,pressure-011,123.357,125.859,"A chef in a professional kitchen stands behind a stainless steel counter with a pressure cooker, raw meat, a green cutting board, and several small bowls of ingredients.",一位厨师站在不锈钢操作台前，台上放着压力锅、生肉、绿色砧板和几个装有食材的小碗。,Pressure Cooker,Pressure Cooker,"[""stainless steel counter"",""pressure cooker"",""green cutting board"",""raw meat"",""small bowls"",""can"",""chef's uniform"",""chef's hat"",""stainless steel oven"",""stainless steel stove""]","[""chef standing"",""chef gesturing with hands""]",[],[],,"Visual summary: A chef in a professional kitchen stands behind a stainless steel counter with a pressure cooker, raw meat, a green cutting board, and several small bowls of ingredients.
视觉摘要: 一位厨师站在不锈钢操作台前，台上放着压力锅、生肉、绿色砧板和几个装有食材的小碗。
Visible product: Pressure Cooker
Visible components: stainless steel counter; pressure cooker; green cutting board; raw meat; small bowls; can; chef's uniform; chef's hat; stainless steel oven; stainless steel stove
Visible actions: chef standing; chef gesturing with hands",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0015/frame_01.jpg""]",pending
pressure-011-scene-0016-vlm-0001,pressure-011-scene-0016,pressure-011,125.859,136.670,"A chef in a professional kitchen stands behind a counter with ingredients and an Instant Pot pressure cooker. The first frame shows a close-up of the cooker's control panel, and subsequent frames show the chef interacting with the cooker and ingredients.",一位厨师站在专业厨房的台前，台面上摆放着食材和一个Instant Pot压力锅。第一帧是压力锅控制面板的特写，后续帧显示厨师与压力锅和食材互动。,Pressure Cooker,Pressure Cooker,"[""Instant Pot Duo Nova"",""digital display"",""control buttons"",""chef's uniform"",""chef's hat"",""green cutting board"",""raw meat"",""canned tomatoes"",""small bowls"",""pressure cooker"",""stainless steel kitchen equipment""]","[""chef standing"",""chef gesturing"",""chef pointing at pressure cooker""]","[""digital display showing '0n'"",""pressure cooker lid closed""]",[],The exact text on the chef's uniform is not fully legible. The specific contents of the small bowls are not clearly identifiable.,"Visual summary: A chef in a professional kitchen stands behind a counter with ingredients and an Instant Pot pressure cooker. The first frame shows a close-up of the cooker's control panel, and subsequent frames show the chef interacting with the cooker and ingredients.
视觉摘要: 一位厨师站在专业厨房的台前，台面上摆放着食材和一个Instant Pot压力锅。第一帧是压力锅控制面板的特写，后续帧显示厨师与压力锅和食材互动。
Visible product: Pressure Cooker
Visible components: Instant Pot Duo Nova; digital display; control buttons; chef's uniform; chef's hat; green cutting board; raw meat; canned tomatoes; small bowls; pressure cooker; stainless steel kitchen equipment
Visible actions: chef standing; chef gesturing; chef pointing at pressure cooker
Visible states: digital display showing '0n'; pressure cooker lid closed
Visual uncertainty: The exact text on the chef's uniform is not fully legible. The specific contents of the small bowls are not clearly identifiable.",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0016/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0016/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0016/frame_03.jpg""]",pending
pressure-011-scene-0017-vlm-0001,pressure-011-scene-0017,pressure-011,136.670,143.744,A person in a white coat and black gloves is opening the lid of a stainless steel pressure cooker on a metal countertop in a kitchen.,一名穿着白色外套和黑色手套的人正在厨房的金属台面上打开一个不锈钢压力锅的盖子。,Pressure Cooker,Pressure Cooker,"[""stainless steel pressure cooker"",""black lid"",""digital display"",""green cutting board"",""metal spoon"",""metal countertop"",""oven"",""metal cart""]","[""opening the lid of the pressure cooker""]","[""lid being lifted off the pressure cooker""]",[],,"Visual summary: A person in a white coat and black gloves is opening the lid of a stainless steel pressure cooker on a metal countertop in a kitchen.
视觉摘要: 一名穿着白色外套和黑色手套的人正在厨房的金属台面上打开一个不锈钢压力锅的盖子。
Visible product: Pressure Cooker
Visible components: stainless steel pressure cooker; black lid; digital display; green cutting board; metal spoon; metal countertop; oven; metal cart
Visible actions: opening the lid of the pressure cooker
Visible states: lid being lifted off the pressure cooker",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0017/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0017/frame_02.jpg""]",pending
pressure-011-scene-0018-vlm-0001,pressure-011-scene-0018,pressure-011,143.744,147.147,"A person in a chef's uniform is working at a stainless steel counter, using tongs to handle food near a pressure cooker and other ingredients.",一名穿着厨师服的人在不锈钢操作台上工作，用夹子处理食物，旁边有压力锅和其他食材。,Pressure Cooker,Pressure Cooker,"[""stainless steel countertop"",""green cutting board"",""white plate"",""metal bowl"",""pressure cooker"",""tongs"",""fork"",""chef's hat"",""chef's uniform""]","[""person using tongs"",""person interacting with pressure cooker""]",[],[],,"Visual summary: A person in a chef's uniform is working at a stainless steel counter, using tongs to handle food near a pressure cooker and other ingredients.
视觉摘要: 一名穿着厨师服的人在不锈钢操作台上工作，用夹子处理食物，旁边有压力锅和其他食材。
Visible product: Pressure Cooker
Visible components: stainless steel countertop; green cutting board; white plate; metal bowl; pressure cooker; tongs; fork; chef's hat; chef's uniform
Visible actions: person using tongs; person interacting with pressure cooker",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0018/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0018/frame_02.jpg""]",pending
pressure-011-scene-0019-vlm-0001,pressure-011-scene-0019,pressure-011,147.147,159.760,A person in a chef's uniform and black gloves removes a cooked meat roast from a pressure cooker and places it on a green cutting board.,一名穿着厨师服、戴着黑色手套的人从压力锅中取出一块煮熟的肉，放在绿色砧板上。,Pressure Cooker,Pressure Cooker,"[""pressure cooker"",""green cutting board"",""fork"",""chef's uniform"",""black gloves"",""metal countertop""]","[""removing meat from pressure cooker"",""placing meat on cutting board"",""closing pressure cooker lid""]","[""meat roast cooked"",""pressure cooker lid open then closed""]",[],,"Visual summary: A person in a chef's uniform and black gloves removes a cooked meat roast from a pressure cooker and places it on a green cutting board.
视觉摘要: 一名穿着厨师服、戴着黑色手套的人从压力锅中取出一块煮熟的肉，放在绿色砧板上。
Visible product: Pressure Cooker
Visible components: pressure cooker; green cutting board; fork; chef's uniform; black gloves; metal countertop
Visible actions: removing meat from pressure cooker; placing meat on cutting board; closing pressure cooker lid
Visible states: meat roast cooked; pressure cooker lid open then closed",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0019/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0019/frame_02.jpg"",""data_video/vlm_frames/pressure-011-scene-0019/frame_03.jpg""]",pending
pressure-011-scene-0020-vlm-0001,pressure-011-scene-0020,pressure-011,159.760,163.297,"A gloved hand presses a button on an Instant Pot Duo Nova pressure cooker's control panel, setting the timer to 30 minutes.",一只戴着手套的手按压电压力锅控制面板上的按钮，将计时器设置为30分钟。,Instant Pot Duo Nova,Pressure Cooker,"[""control panel"",""digital display"",""buttons"",""gloved hand""]","[""pressing a button""]","[""digital display showing 00:30"",""blue light illuminated under 'Sauté' button""]",[],,"Visual summary: A gloved hand presses a button on an Instant Pot Duo Nova pressure cooker's control panel, setting the timer to 30 minutes.
视觉摘要: 一只戴着手套的手按压电压力锅控制面板上的按钮，将计时器设置为30分钟。
Visible product: Instant Pot Duo Nova
Visible components: control panel; digital display; buttons; gloved hand
Visible actions: pressing a button
Visible states: digital display showing 00:30; blue light illuminated under 'Sauté' button",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0020/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0020/frame_02.jpg""]",pending
pressure-011-scene-0021-vlm-0001,pressure-011-scene-0021,pressure-011,163.297,166.400,"A chef in a professional kitchen is preparing to cut a cooked meat roast on a green cutting board, with a pressure cooker and other ingredients nearby.",一位厨师在专业厨房里准备切一块煮熟的肉排，旁边放着一个压力锅和其他食材。,Pressure Cooker,Pressure Cooker,"[""chef's hat"",""chef's coat"",""gloves"",""green cutting board"",""meat roast"",""pressure cooker"",""plate with buns"",""bowl with shredded topping"",""fork"",""knife"",""stainless steel countertop"",""commercial oven"",""commercial stove""]","[""chef holding a fork and knife"",""chef preparing to cut meat""]",[],[],,"Visual summary: A chef in a professional kitchen is preparing to cut a cooked meat roast on a green cutting board, with a pressure cooker and other ingredients nearby.
视觉摘要: 一位厨师在专业厨房里准备切一块煮熟的肉排，旁边放着一个压力锅和其他食材。
Visible product: Pressure Cooker
Visible components: chef's hat; chef's coat; gloves; green cutting board; meat roast; pressure cooker; plate with buns; bowl with shredded topping; fork; knife; stainless steel countertop; commercial oven; commercial stove
Visible actions: chef holding a fork and knife; chef preparing to cut meat",Qwen/Qwen3-VL-8B-Instruct,0c351dd01ed87e9c1b53cbc748cba10e6187ff3b,catalog-grounded-visible-scene-json-v2,"[""data_video/vlm_frames/pressure-011-scene-0021/frame_01.jpg"",""data_video/vlm_frames/pressure-011-scene-0021/frame_02.jpg""]",pending
