record_id,product_class,title,source_platform,candidate_split,local_path,source_sha256,receipt_sha256,bytes,duration_seconds,fps,width,height,video_codec,audio_present,sample_frame_paths,sample_frame_count,duplicate_of,technical_decision,technical_reasons,content_decision,content_reason,screened_at
printer-025,Printer,How To Resolve HP Printer Fuser Error,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-025.mp4,c6e3d0da905a62bf25f48852e7c5052f69e93d6763b405d2bffbf0a8854decda,c6e3d0da905a62bf25f48852e7c5052f69e93d6763b405d2bffbf0a8854decda,5945271,20.000,30.0,3840,2160,h264,yes,data_video/review/archive_candidate_frames/printer-025/sample_01.jpg|data_video/review/archive_candidate_frames/printer-025/sample_02.jpg|data_video/review/archive_candidate_frames/printer-025/sample_03.jpg|data_video/review/archive_candidate_frames/printer-025/sample_04.jpg|data_video/review/archive_candidate_frames/printer-025/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:10:42.027840+00:00
printer-026,Printer,How to add a network printer in Windows 7,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-026.mp4,5801b8a8f1cec11bd729084f186607118e5af1715792cc86a6d582b37ec197d3,5801b8a8f1cec11bd729084f186607118e5af1715792cc86a6d582b37ec197d3,10495456,145.330,30.0,640,480,h264,yes,data_video/review/archive_candidate_frames/printer-026/sample_01.jpg|data_video/review/archive_candidate_frames/printer-026/sample_02.jpg|data_video/review/archive_candidate_frames/printer-026/sample_03.jpg|data_video/review/archive_candidate_frames/printer-026/sample_04.jpg|data_video/review/archive_candidate_frames/printer-026/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:10:42.747195+00:00
printer-027,Printer,How to add a printer to a Mac,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-027.mp4,c3a00597f545ebadc0ed1387e0e19e59d6b5bc16f11c59bdddc2c37bba6be801,c3a00597f545ebadc0ed1387e0e19e59d6b5bc16f11c59bdddc2c37bba6be801,20012881,238.680,60.0,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-027/sample_01.jpg|data_video/review/archive_candidate_frames/printer-027/sample_02.jpg|data_video/review/archive_candidate_frames/printer-027/sample_03.jpg|data_video/review/archive_candidate_frames/printer-027/sample_04.jpg|data_video/review/archive_candidate_frames/printer-027/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:10:43.529754+00:00
printer-028,Printer,how to reset canon g2010 printer | Easy Without Programs!,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-028.mp4,cfc915d07e1fcb72d74d67acbfd1510d9e5f9542315287d8086ca239bca4cd01,cfc915d07e1fcb72d74d67acbfd1510d9e5f9542315287d8086ca239bca4cd01,22070730,226.840,30.0,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-028/sample_01.jpg|data_video/review/archive_candidate_frames/printer-028/sample_02.jpg|data_video/review/archive_candidate_frames/printer-028/sample_03.jpg|data_video/review/archive_candidate_frames/printer-028/sample_04.jpg|data_video/review/archive_candidate_frames/printer-028/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:44.166756+00:00
printer-029,Printer,"How to Connect an HP Printer to a Wi-Fi Network with HP Smart – Windows 10, 11 | @HPSupport",Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-029.mp4,92308a9916b61a71e841c540ed4854fafebd69d3c954cf224d739e6b92cd69d7,92308a9916b61a71e841c540ed4854fafebd69d3c954cf224d739e6b92cd69d7,28665456,431.620,29.97,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-029/sample_01.jpg|data_video/review/archive_candidate_frames/printer-029/sample_02.jpg|data_video/review/archive_candidate_frames/printer-029/sample_03.jpg|data_video/review/archive_candidate_frames/printer-029/sample_04.jpg|data_video/review/archive_candidate_frames/printer-029/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:44.850859+00:00
printer-030,Printer,How to Scan Document or Photo from Canon G2010 Printer | Step by Step | Canon Pixma G2010 | In Hindi,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-030.mp4,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,c02b950164358a6ec251fbb73eb35914b8c727694fc65f940353692736043462,29184580,342.220,29.97,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-030/sample_01.jpg|data_video/review/archive_candidate_frames/printer-030/sample_02.jpg|data_video/review/archive_candidate_frames/printer-030/sample_03.jpg|data_video/review/archive_candidate_frames/printer-030/sample_04.jpg|data_video/review/archive_candidate_frames/printer-030/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:45.577450+00:00
printer-031,Printer,How to Scan Document or Photo from Canon G2010 Printer | Canon G2010 Scan Kaise Kare,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-031.mp4,35806ce09e047246a6f62925c1b011680df049aeace484637b6c00349e41ebde,35806ce09e047246a6f62925c1b011680df049aeace484637b6c00349e41ebde,29575511,300.580,30.0,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-031/sample_01.jpg|data_video/review/archive_candidate_frames/printer-031/sample_02.jpg|data_video/review/archive_candidate_frames/printer-031/sample_03.jpg|data_video/review/archive_candidate_frames/printer-031/sample_04.jpg|data_video/review/archive_candidate_frames/printer-031/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:46.295478+00:00
printer-032,Printer,HOW TO RESET CANON G2010 PIXMA PRINTER (Support code: 5B00),Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-032.mp4,ebfa368f4841be2eb6c7318b9ab10019b18a409cbebfa503641ef4eeaf986753,ebfa368f4841be2eb6c7318b9ab10019b18a409cbebfa503641ef4eeaf986753,33769222,348.790,23.98,854,480,h264,yes,data_video/review/archive_candidate_frames/printer-032/sample_01.jpg|data_video/review/archive_candidate_frames/printer-032/sample_02.jpg|data_video/review/archive_candidate_frames/printer-032/sample_03.jpg|data_video/review/archive_candidate_frames/printer-032/sample_04.jpg|data_video/review/archive_candidate_frames/printer-032/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:47.027719+00:00
printer-033,Printer,Canon G2010 E03 error Problem Solve 100 % II Canon Printer Paper Jam Solution P03 error,Internet Archive,development_candidate,data_video/raw/archive_candidates/printer-033.mp4,5336354ceb66e465d434edacec7b723c78d8a007f951616b67ba0d2bbfbc5110,5336354ceb66e465d434edacec7b723c78d8a007f951616b67ba0d2bbfbc5110,71780937,730.500,60.0,910,480,h264,yes,data_video/review/archive_candidate_frames/printer-033/sample_01.jpg|data_video/review/archive_candidate_frames/printer-033/sample_02.jpg|data_video/review/archive_candidate_frames/printer-033/sample_03.jpg|data_video/review/archive_candidate_frames/printer-033/sample_04.jpg|data_video/review/archive_candidate_frames/printer-033/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:47.880970+00:00
vacuum-027,Vacuum,GoAnimate Toons: Robot Vacuum,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-027.mp4,295a1953af495bf98c989258a2c3ebd210ab645c0fd3612cbf048704a2835b09,295a1953af495bf98c989258a2c3ebd210ab645c0fd3612cbf048704a2835b09,93214592,1653.540,29.97,640,360,h264,yes,data_video/review/archive_candidate_frames/vacuum-027/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-027/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-027/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-027/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-027/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:48.550002+00:00
vacuum-028,Vacuum,GoAnimate Toons: Robot Vacuum (720p),Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-028.mp4,0702c0f08c8f739904eba0f912230d13464aadbb03c05f54e11dfd8bf51126e8,0702c0f08c8f739904eba0f912230d13464aadbb03c05f54e11dfd8bf51126e8,215318544,1653.560,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-028/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-028/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-028/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-028/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-028/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:49.813017+00:00
vacuum-029,Vacuum,How To Clean A Robot Vacuum | Samsung Jet Bot™ Vacuum | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-029.mp4,a205d00706bd2ca9a6246f9c47324cbdc82ca7be90d99ed359a541152f286acb,a205d00706bd2ca9a6246f9c47324cbdc82ca7be90d99ed359a541152f286acb,14346330,92.040,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-029/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-029/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-029/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-029/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-029/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:50.711510+00:00
vacuum-030,Vacuum,Best Handheld Vacuum Cleaner | Handy Vacuum Cleaner | Unboxing,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-030.mp4,060a913305c3d4ad4ea735d2196edd9726aacf5a05990e5e1366c02b926faa4c,060a913305c3d4ad4ea735d2196edd9726aacf5a05990e5e1366c02b926faa4c,77042158,749.810,25.0,854,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-030/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-030/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-030/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-030/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-030/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:51.581805+00:00
vacuum-031,Vacuum,“PITCH PLANT PROFIT” 1950’S SEARS & ROEBUCK VACUUM CLEANER SALESMAN PITCH TRAINING FILM 87054,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-031.mp4,71634a2c617ab8b20640162b2eea751a57f3e614cc4d020c445f74e29f4718f4,71634a2c617ab8b20640162b2eea751a57f3e614cc4d020c445f74e29f4718f4,77185336,796.830,23.98,844,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-031/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-031/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-031/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-031/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-031/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:52.337319+00:00
vacuum-032,Vacuum,How To Set Up A Robot Vacuum | Samsung Jet Bot™ Vacuum | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-032.mp4,f90f5fc06f024f259f0cacec86b6100460fb532bde4f61028a348ea27dc4c57b,f90f5fc06f024f259f0cacec86b6100460fb532bde4f61028a348ea27dc4c57b,11330002,99.680,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-032/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-032/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-032/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-032/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-032/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:53.117565+00:00
vacuum-033,Vacuum,Lifting a car with a vacuum cleaner and a tarp // Demonstration of Pressure,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-033.mp4,d1ee342a6f98a56237ed8de6bbe8ba6f5d2170dc87b3e631aa39f5b756c328cb,d1ee342a6f98a56237ed8de6bbe8ba6f5d2170dc87b3e631aa39f5b756c328cb,18184237,420.630,29.97,640,360,h264,yes,data_video/review/archive_candidate_frames/vacuum-033/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-033/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-033/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-033/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-033/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:53.653378+00:00
vacuum-034,Vacuum,[LG Vacuum cleaner] - How to disassemble and assemble the A9 Tower All-in-one station,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-034.mp4,28385acda6e9b8d6219cc98d9db4c88f61ca03a9a1c2ac9c23d7b3cd16445f6e,28385acda6e9b8d6219cc98d9db4c88f61ca03a9a1c2ac9c23d7b3cd16445f6e,74907172,412.530,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-034/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-034/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-034/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-034/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-034/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:54.747509+00:00
vacuum-035,Vacuum,Eureka Whirlwind Vacuum Cleaner Ad CBS/WOIO 19 1999-11-18,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-035.mp4,1a15945c3e9967371184d52d0113475eee027e4ea14995147b5e6318f728ab0a,1a15945c3e9967371184d52d0113475eee027e4ea14995147b5e6318f728ab0a,1454210,14.940,30.0,640,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-035/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-035/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-035/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-035/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-035/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:55.267766+00:00
vacuum-036,Vacuum,Eureka Whirlwind Vacuum Cleaner Commercial TNN 1999-04-27,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-036.mp4,104e63af2226cfa7ac3d66c772f5fb65c67d1cbe70b1b6a14d9235208f169e61,104e63af2226cfa7ac3d66c772f5fb65c67d1cbe70b1b6a14d9235208f169e61,2994715,30.110,30.0,640,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-036/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-036/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-036/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-036/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-036/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:55.740795+00:00
vacuum-037,Vacuum,Vacuuming the City's Sewage,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-037.mp4,9cbadab828159900cce7b7beef00c2ee914b5c3d71e89658909e5ab7be072fe6,9cbadab828159900cce7b7beef00c2ee914b5c3d71e89658909e5ab7be072fe6,5883074,65.620,29.97,854,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-037/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-037/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-037/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-037/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-037/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:56.324240+00:00
vacuum-038,Vacuum,How to recharge the battery of your Samsung Jet™ vacuum cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-038.mp4,bdb2b210a5e1333da6e00ac8b794b44c8216a74553ac966debdc7e9c0572e292,bdb2b210a5e1333da6e00ac8b794b44c8216a74553ac966debdc7e9c0572e292,6887354,89.000,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-038/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-038/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-038/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-038/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-038/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:57.144412+00:00
vacuum-039,Vacuum,Ultraman -ish Vacuum Cleaner Commercial,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-039.mp4,2cc8b05753474c6289b5db3f470fa3c098d9dddd99de912b340944f64f4a2491,2cc8b05753474c6289b5db3f470fa3c098d9dddd99de912b340944f64f4a2491,9702477,109.300,25.0,854,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-039/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-039/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-039/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-039/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-039/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:57.636500+00:00
vacuum-040,Vacuum,Samsung Jet Bot AI+ | The World’s 1st Intel AI powered Smart Robot Vacuum,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-040.mp4,343cac1378e5b27261399cdc8875a30268edb9ceec6603f7b0feb31a1f33946d,343cac1378e5b27261399cdc8875a30268edb9ceec6603f7b0feb31a1f33946d,16626631,87.680,23.98,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-040/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-040/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-040/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-040/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-040/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:58.348541+00:00
vacuum-041,Vacuum,Vacuum Cleaner To Sweep The Ocean Floor,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-041.mp4,acf7fe2f12e7272d12c75aa99b31bc89e3ae05ddebaa0da255ddc9b6a0c0aa64,acf7fe2f12e7272d12c75aa99b31bc89e3ae05ddebaa0da255ddc9b6a0c0aa64,24558492,249.970,25.0,854,480,h264,yes,data_video/review/archive_candidate_frames/vacuum-041/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-041/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-041/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-041/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-041/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:59.018758+00:00
vacuum-042,Vacuum,Brother Mickey Mouse and Sister Minnie Mouse Gets Stuck on the Vacuum Cleaner! Mickey Mouse and Minnie Mouse Funny Cartoon For Kids,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-042.mp4,014987042ce7934db503e1660fb0ebd37fba74113fc17a69099bc3672d01c8c8,014987042ce7934db503e1660fb0ebd37fba74113fc17a69099bc3672d01c8c8,85651549,603.830,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-042/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-042/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-042/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-042/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-042/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:31:59.972315+00:00
vacuum-044,Vacuum,Black & Decker Vacuum Cleaner Power Pro 1991 Commercial,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-044.mp4,6f0a650c5ca7200b4a995c0572337d60bf43421380e98ef91a665b8ec46dc9be,6f0a650c5ca7200b4a995c0572337d60bf43421380e98ef91a665b8ec46dc9be,1055700,30.240,12.5,320,240,h264,yes,data_video/review/archive_candidate_frames/vacuum-044/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-044/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-044/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-044/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-044/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:00.387024+00:00
vacuum-045,Vacuum,Up to 60 minutes of cleaning on one charge | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-045.mp4,9daff8c7f053d0cce723eabbb4223c28a8c98bb07eb513fedfc19c2118a68f01,9daff8c7f053d0cce723eabbb4223c28a8c98bb07eb513fedfc19c2118a68f01,1202198,11.220,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-045/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-045/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-045/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-045/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-045/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:01.222241+00:00
vacuum-046,Vacuum,Flexible 2-in-1 storing and charging options | The new Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-046.mp4,4a6db8c42d386db70023d902d395d8cfc4d5f652386d5dad7aa9d2ee30f4aa67,4a6db8c42d386db70023d902d395d8cfc4d5f652386d5dad7aa9d2ee30f4aa67,1234986,16.160,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-046/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-046/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-046/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-046/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-046/sample_05.jpg,5,,pass,,pending,,2026-07-22T22:32:01.985860+00:00
vacuum-047,Vacuum,How To Clean A Vacuum Cleaner | Samsung Jet™ 90 Vacuum | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-047.mp4,67496a62ba71c65609d1359e564cb0d6e9339a06a0c21fafaad35848c0c5dec3,67496a62ba71c65609d1359e564cb0d6e9339a06a0c21fafaad35848c0c5dec3,18270655,89.330,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-047/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-047/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-047/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-047/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-047/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:34.611507+00:00
vacuum-048,Vacuum,How To Set Up A Vacuum Cleaner | Samsung Jet 90 Vacuum | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-048.mp4,6a027635ec8b36e7a7d27e75b6bd25b5442ee1daae8b1e85e6aad7478434dcbd,6a027635ec8b36e7a7d27e75b6bd25b5442ee1daae8b1e85e6aad7478434dcbd,7433087,56.540,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-048/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-048/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-048/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-048/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-048/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:35.395690+00:00
vacuum-049,Vacuum,How to replace and clean the fine dust filters - Cordless Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-049.mp4,b9073341e2576b998111da86b280d69f042cba5bd897de5354de56b736cd75e8,b9073341e2576b998111da86b280d69f042cba5bd897de5354de56b736cd75e8,12312308,57.030,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-049/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-049/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-049/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-049/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-049/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:36.141434+00:00
vacuum-050,Vacuum,[LG Vacuum cleaner] - How to install and use the A9K CordZero,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-050.mp4,c98b4a85f658a259e0345df3b1fef5789fd87248876cce658ecf9be0adb52ac7,c98b4a85f658a259e0345df3b1fef5789fd87248876cce658ecf9be0adb52ac7,80176339,398.040,29.97,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-050/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-050/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-050/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-050/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-050/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:36.968508+00:00
vacuum-051,Vacuum,How to clean the dustbin of your Samsung Jet™ Vacuum Cleaner,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-051.mp4,9c6c721d840cdb054b7445949ca4681320181d80501ef44ddd3d6b1e7470c8c9,9c6c721d840cdb054b7445949ca4681320181d80501ef44ddd3d6b1e7470c8c9,15966860,122.140,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-051/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-051/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-051/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-051/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-051/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:37.740430+00:00
vacuum-052,Vacuum,BESPOKE JET AI Vacuum Cleaner: Introduction Film l Samsung,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-052.mp4,a3d5f7864d3f57dade582bb75e1e0e7c381155e253564732e24490d850c97e5e,a3d5f7864d3f57dade582bb75e1e0e7c381155e253564732e24490d850c97e5e,22105672,174.890,23.98,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-052/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-052/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-052/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-052/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-052/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:38.525047+00:00
vacuum-053,Vacuum,Best Vacuum Cleaner For Hardwood Floors,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-053.mp4,fd676f1d4b65bc86f0bec3b206568bbcb668d4fd982f1ecccd9aa0bea3dcd188,fd676f1d4b65bc86f0bec3b206568bbcb668d4fd982f1ecccd9aa0bea3dcd188,9975182,28.530,30.0,1920,1080,h264,no,data_video/review/archive_candidate_frames/vacuum-053/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-053/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-053/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-053/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-053/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:39.847659+00:00
vacuum-054,Vacuum,Samsung Vacuum Cleaner Range Explained | Samsung UK,Internet Archive,development_candidate,data_video/raw/archive_candidates/vacuum-054.mp4,907f882ae6da339fa360f33a96e97b061358e9a91db62876eef7372afe734b1e,907f882ae6da339fa360f33a96e97b061358e9a91db62876eef7372afe734b1e,12137898,135.160,25.0,1280,720,h264,yes,data_video/review/archive_candidate_frames/vacuum-054/sample_01.jpg|data_video/review/archive_candidate_frames/vacuum-054/sample_02.jpg|data_video/review/archive_candidate_frames/vacuum-054/sample_03.jpg|data_video/review/archive_candidate_frames/vacuum-054/sample_04.jpg|data_video/review/archive_candidate_frames/vacuum-054/sample_05.jpg,5,,pass,,pending,,2026-07-22T23:13:40.640765+00:00
