query_id,query_text,language,product_class,query_type,split,candidate_scene_id,record_id,scene_product_class,start_seconds,end_seconds,clip_path,thumbnail_path,scene_text,source_methods,method_ranks_json,method_scores_json,blind_order
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-030-scene-0002,printer-030,Printer,46.079,49.149,data_video/processed/printer-030/clips/printer-030-scene-0002.mp4,data_video/keyframes/printer-030/frame_000009.jpg,"ASR: आपको मिल सके दोस्तों स्कैन करने के लिए पहले तो हम स्कैन के प्रोग्राम को ओपन करेंगे तो आल प्रोग्राम
VLM: Visual summary: A title card with the text 'Sunil Maurya's SM TECHNO GURU' displayed on a black background.
视觉摘要: 黑色背景上显示着“Sunil Maurya's SM TECHNO GURU”的标题卡。
Visible product: unknown
Visible components: text 'Sunil Maurya's'; text 'SM TECHNO GURU'; purple gradient bar; logo in top-left corner",bm25,"{""bm25"": 12}","{""bm25"": {""bm25_score"": 13.23002, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 13.23002, ""visual_score"": null}}",16
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-030-scene-0004,printer-030,Printer,107.074,121.221,data_video/processed/printer-030/clips/printer-030-scene-0004.mp4,data_video/keyframes/printer-030/frame_000021.jpg,"ASR: स्कैन करना है देखिए यह एक पेपर है एक डॉक्यूमेंट है हम इसको स्कैन करना है तो स्कैन करने के लिए स्कैनर को ओपन करेंगे और इसमें इस तरह से उल्टा करके रख देंगे और इसको ढख देंगे ढखने के बाद अगर
OCR: SMG anon SNG Canon reOffice 7.0 Recycle Bin Net Protector 2020 Microsoft Edge Canon U Scan Utility Canon G2010 series Dekitop Newfolder Document New Text Auto Docu Photo Custom Sutch Instructions Settings... Stockby GanonQuick Airtel 4G Deaker Hotsp.. TullyERPy Cinon S2010 Lenovo3 10th Gc... Dovaio Internet W EN 9:35 PM 11/11/2020
VLM: Visual summary: A person holds a printed document in front of a Canon printer on a desk, with a computer monitor and pen holder nearby.
视觉摘要: 一个人拿着一张打印好的文件，站在一台佳能打印机前，旁边有电脑显示器和笔筒。
Visible product: Canon printer
Visible components: Canon printer; computer monitor; pen holder; printed document; desk
Visible actions: person holding document; printer printing
Visible states: printer lid open; printer paper output tray extended; printer power indicator lit",bm25|dense|hybrid|tri_hybrid|visual,"{""bm25"": 13, ""dense"": 16, ""hybrid"": 11, ""tri_hybrid"": 11, ""visual"": 11}","{""bm25"": {""bm25_score"": 12.949133, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 12.949133, ""visual_score"": null}, ""dense"": {""bm25_score"": 12.949133, ""dense_score"": 0.56277, ""effective_mode"": ""dense"", ""score"": 0.56277, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 12.949133, ""dense_score"": 0.56277, ""effective_mode"": ""hybrid"", ""score"": 0.011888, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 12.949133, ""dense_score"": 0.56277, ""effective_mode"": ""tri_hybrid"", ""score"": 0.012472, ""visual_score"": 0.5263}, ""visual"": {""bm25_score"": 12.949133, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.5263, ""visual_score"": 0.5263}}",17
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-031-scene-0003,printer-031,Printer,69.733,179.267,data_video/processed/printer-031/clips/printer-031-scene-0003.mp4,data_video/keyframes/printer-031/frame_000013.jpg,"ASR: में आपको इस वीडियो को देखेंगे तो दूसरी वीडियो को देखने की जरूरती नहीं पड़ेगी तो आप लोगों को फोटो हो एक डॉक्यूमेंट हो कुछ भी आप लोग अगर स्कैन करना जाते हैं तो डाइवर इंस्टॉल होना कंप्यूटर में काफी का किस जरूरी है तो क्सक टैन करने के लिए सबसे पहले लोग पर जाएंगे अपना जो इस पीसीए कंप्यूटर इसमें अपलोग डबल क्लिक कीजिए डबल क्लिक करने के बाद आप लोग सिंपली यहां पर रॉपोर्ट राइट क्लिक करके के प्रोपरेटिक्स में क्लिक कर देना उसके बाद कंट्रोल टॉट कंट्रोल प्लान में चला जाने कंट्रोल प्लान में जाने के बाद पिंटर डिवाइस में एक बार ओकेड मां क्लिक कर देना है तो पिंटर डिवाइस में एक बार स्कैन में हम लोगे पर सिंपली क्लिक करेंगे क्लिक करने का बाद दोस्तों एंच अपलोग खालार ब्लयक है वाइट सभी कुछ gained out कर सकते तो दोस्तों हम लोग ब्लैक ऑफिलेक्ट कर लेते हुआ या से अपलोग देख इसका क्या स्कैनर है स्कैनर के नीचे हम देखिए अगर आप लोग फोटो भी सकैन करना चाहते हैं तो बिल्कुल सींग पोड़कों से सीम टेक्निक है आप लोग इसी इसी पोस्ट से साप लोग फोटो बगड़ा भी स्कैन कर सकते रहते हैं तो सिंपली हम क्या करेंगे हमारे पीन्टर का स्कैनर है इसको � इफ्रोई स्कालइंड चैस्च जो हम्मरा पेपर है इस पेपर कम सिंपली दे देंगे तो देख सकते दोस्तो दोस्तों अगर लोगों वीडियो अच्छा लगा तो वीडियो जरूर लाइक कर देना एंड कमेंट करके बताना वीडियो कैसे लगा और दोस्तों चैनल पर जो भी नहीं चैनल को जरूर सब्सक्राइब कर देना क्योंकि मैं आप सभी के लिए बहुत हेल्पुल वीडियो लाता रहता हूं अपनी चैनल
OCR: Yt sanat AaBbCi AaBbCel AaB LaRDCCE AoBbCD Yt o 246- -1 Match Tyee bene to Access 2016 Frelt Broaiy cononco eneon Micretch x Match ^4e ENG 22-45-323 22 à Type here to srarch h0 ./Th PC 2016 Computer Seirch Das PC Quick access Folders (7) Desktop 10 Objects Reader Downloads Documents Downloada Munic Pictures CenDRC2010 Music Videos Viem Sort by OneDrive Devices and drives (3) Group hy New Volume (P.) Thes PC Local Disk (C.) Refresh esch 413 G8 free of 4L GB og Network 35.4 G8 frer of 118 GE Daitr Paute shertcul Add a network lorajian Propeties 052016 22-45-3023 10 vermi Match ~Ö G ENG Type here to search hp Thie PC Control Panel Control Panef P ReoycleEin Adjust your computer's settings Vinw by: Category * Systern and Security User Accounts Revew your computer's ctalus Frefex Save backup copes of you fles with Fie Histor Change account type Browser Backup and Restore (Windows 7) Appearance and Personalization Network and Internet View nehwork status and task Clock and Region Google CenoniG2 Hardware and Sound Change date, time, or number formats Chrome senes On View devices and ponten Add a device Ease of Access Optimize visual displey Let Windoes suggest settin Programs Micresolt Eogs 6xce2016 Word 2016 10 nemo Match ^ ENG 22-45- 025 cle Bin PowerPe View by: Category System and Security Review your computer's status refox Adobe Save backup copies of your files with File History rowser Vieetwork status and tasks soogle Canan C2 hrome sents Onl View devices and printers Let Windows suggest settings Optimicze visual display Uninstall a program Microsoft Eoge 7 Excel 2015 W 10 stems - ^ >Hardware and Sound > Devices and Printers Search Device Recycle Bin PoverPo Add a printer Start scan See what's printing Print server properties Kemove device Devices (4) Firefox DESKTOP-SH3IM HP V19e USB Keyboard US8 Optical FV Mouse Genon GZ Printers (6) senes Onl Edge Canon G2010 Fax Microsoft Print Microsoft XPS OneNote Send To OneNote series to PDF Document Writer 16 Excel2016 Canon G2010 series Manutatires CANONINC Calegery: Printer; Scannes Model Inkjet Multifunction P. Status: 0 document(s) in queue D plion The Device Stage(TM) Word2016 10 Mem .^ Control PanelHardware and SoundDevices and Printers V Search Devices and Printers PowerPo Remove device Printers Setting this printer as default means Windows will stop managing your default printer. Canon G2 senes Oni OK Cancel senes Exced2016 Canon G2010 series Manulacturec CANON INC Category Printer: Scanner Status 0 document(s) in queue a Descuption Word 2015 10 items ← → Open and Sound Devices and Printers Open in new window PowerPa Add a de Remeve device Device Set as default printer Printing preferences Printer properties Scan profiles... DESKTOI Scan properties board USB Optical Createshortcut Googks Ganon GZ Printer Troubleshoot Properties Canon G2010 series State Default Descripben The Devce Stage(for Canon Inkjet Multunction Prnter Verson 1.16.00 Manudactuier Prnter Scanner Statu: 0 document(s) in queue (0 item HPC ACcess2016 Devices and Printers New Scan ↑ Scanner: Canon Gz010 senes Change. oxcle Bin 2015 Profile: Photo (Default) Source: Flatbed Papersze DESKTDP-SH3IM Color format Color Goog't File type: Gtayscale Black and whte Resolution (DPI) 300 : Bnightnes: 0 senies Contrast: Preview or scan images as separate files Prevew Scan MmodECTUrec CANONINC Catrgorg Printer, Scanner Modet: Inkpet Multfunction P Statuv 0 documentis) in queve A d. ENG 72 M Scanner: Canon G2010 senes Change... eBin fox Abobe Poper size: wier HP V19€ Color format: Black and white IPG (IPG File) og'e Cenon G2 rome senes Ont Brightness: crosoft Edgs Contrail Preview xce 2015 Waegory Flinter Scanner Manofacturer CANONINC Satus 0 document(s) in queve Modeli Inkjet MultifunctionP. I ENG enters Chanige... Source Paper 12e Grayscale JPG (IPG File) Resolution (DPI): 00 Zitegory: Printer; Scanner Manufacturer CANONINC Status 0 documentis) in queue Model Inkjet Muitifunction P. ThiPe ACC-V201E Fs Cuicies anud Pviter Control Pant Now S an Add a devce Add a pantes Scarer. Canon 62910 uenes S01E Prllx Souce Frelca Asete DESCTOP-9-GIM HP VT9e Celat format Geaycale File type PG (IPG File) Resolution (DP) Ingreness Laech Cahbn G,2010 Faa Contrect Fieven 3e Cenov G2012 venes 2-5-30 es 10 ma Yt sar IX G.201 67010 Stop G701 Tech Support SHARE+ SUBSCRIBED
VLM: Visual summary: A person is using a computer and a printer to scan a document.
视觉摘要: 一个人正在使用电脑和打印机扫描一份文件。
Visible product: Printer
Visible components: computer monitor; Microsoft Word document; Windows operating system interface; Canon G2010 series scanner; printer scanner glass; white paper; hand
Visible actions: scanning a document; placing paper on scanner glass; selecting scan settings
Visible states: document titled 'Yt sanat' on screen; scan settings window open; color scan format selected",visual,"{""visual"": 19}","{""visual"": {""bm25_score"": 7.218664, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.455389, ""visual_score"": 0.455389}}",18
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-017-scene-0002,printer-017,Printer,5.0,15.0,data_video/processed/printer-017/clips/printer-017-scene-0002.mp4,data_video/keyframes/printer-017/frame_000001.jpg,"OCR: Why Paper Jams Happen 2 Overloaded Tray Incorrect Paper Loading too much paper beyond the recommended Using the wrong paper type, weight, or size can lead to capacity is a primary culprit, causing sheets to misalign feeding issues and jams. Always check your printer's and jam. specifications. 3 Dusty Rollers Work Interruption Accumulated dust and debris on the paper feed rollers Paper jams not only halt your tasks but also lead to reduce their grip, causing paper to slip, skew, or stop wasted paper and frustrating delays in your workflow. mid-feed. Step 1: Turn Off and Unplug Your Printer Complete Power Down Reset Internal Systems Always turn off your printer Wait at least 30 seconds after using its power button, then unplugging. This allows any unplug it from the wall outlet. residual power to dissipate and This prevents electric shock internal mechanisms to reset, and accidental damage to ensuring a safer internal components. troubleshooting process. Prevent Accidental Engagement Never attempt to clear a jam with the printer still powered on when trying to fix paper jam in printer issues. Moving parts can unexpectedly activate, leading to serious injury or further damage to the printer. Step 2: Open All Access Panels and Paper Trays Extend d Paper Tray Rear Access Front/Top Covers Gently pull I out the main paper input tray Locate and open any rear access panels. Open the front cover or lift the top until it is fully extended. Check for any These often provide a direct view of the unit (if scanner applicable) to access the jammed sheets or small fragments within paper path and are common areas for printer's interior. Carefully inspect for the tray area. jams. visible paper obstructions. Thoroughly inspect all accessible areas. Sometimes, a small, torn piece of paper can cause continuous jamming if not removed.
VLM: Visual summary: A presentation slide explaining why paper jams occur in printers and the first step to fix them, which is to turn off and unplug the printer.
视觉摘要: 一张解释打印机卡纸原因及如何处理的演示幻灯片，第一步是关闭并拔掉打印机电源。
Visible product: Printer
Visible components: printer; power cord; power button; wall outlet; text; illustration of hand unplugging cord
Visible actions: unplugging a power cord from a printer
Visible states: printer is powered on; printer is plugged into a wall outlet
Visible warnings: Always turn off your printer using its power button, then unplug it from the wall outlet. This prevents electric shock and accidental damage to internal components.; Wait at least 30 seconds after unplugging. This allows any residual power to dissipate and internal mechanisms to reset, ensuring a safer troubleshooting process.; Never attempt to clear a jam with the printer still powered on when trying to fix paper jam in printer issues. Moving parts can unexpectedly activate, leading to serious injury or further damage to the printer.",dense,"{""dense"": 20}","{""dense"": {""bm25_score"": 9.292019, ""dense_score"": 0.476508, ""effective_mode"": ""dense"", ""score"": 0.476508, ""visual_score"": null}}",19
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-033-scene-0001,printer-033,Printer,0.0,88.317,data_video/processed/printer-033/clips/printer-033-scene-0001.mp4,data_video/keyframes/printer-033/frame_000000.jpg,"ASR: हेलो फ्रेंड्स कैसे हो सब लोग आई हॉप आप लोग अच्छे होंगे तो चलिए शुरू करते हैं आज के वीडियो देखिए यह कैनोन G2012 और 2010 पिंटर इसका जो प्रॉब्लम है E03 मैंने बहुत दिन पहले एक वीडियो बनाया था इजर थ्री का वह वीडियो बहुत लोगों ने देखा है तो उसका जो प्रॉब्लम था वह अलग था और इसका जो प्रॉब्लम है एक उच्छा अलग तरह का है है तो पहले मैं दिखा देता हूं कि जब मैं कॉपी इसका कमेंट दे रहा हूं तो देखो यह तो कॉपी ले तो रहा है बट पेपर इसका थोड़ी देर जाकर अटक जा रहा है ठीक है यह देखिए अभी मैं कॉपी प्रेकीट किया और देखो पेपर थोड़ा सा कीच के E03 इरोर आ गया है इससे पहले P03 आया था वह अभी आ नहीं रहा जाए और उस समय में वीडियो रिकॉर्डिंग ऑन नहीं किया था तो कि इसके अंदर थोड़ा सा पेपर आकर अटक जा रहा था
OCR: G2012 Like , Share & Subscribe * PIXIVIA 81 + Stop PINMA POOIA canon PIXMA Black 86 34 alack Start
VLM: Visual summary: A close-up view of a black printer's control panel and paper tray, with a call to action overlay.
视觉摘要: 一台黑色打印机的控制面板和纸盒的特写，画面带有呼吁行动的叠加文字。
Visible product: Printer
Visible components: control panel; power button; display screen; paper tray; stop button; plus button; model label G2012
Visible states: power button illuminated; paper in tray
Visual uncertainty: The full context of the scene is not visible, including the user's actions or the printer's operational status beyond the illuminated power button.",tri_hybrid,"{""tri_hybrid"": 7}","{""tri_hybrid"": {""bm25_score"": 21.599524, ""dense_score"": 0.613217, ""effective_mode"": ""tri_hybrid"", ""score"": 0.014204, ""visual_score"": 0.526528}}",20
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0006,printer-014,Printer,151.267,277.367,data_video/processed/printer-014/clips/printer-014-scene-0006.mp4,data_video/keyframes/printer-014/frame_000030.jpg,"ASR: तरफ प्रेस करना जैसे आप प्रेस करेंगे तो आपका यह फ्री हो जाएगा लोग खुल जाएगा कि यहां से इसको प्रेस करना है दिया वीडियो कनेक्टर अलगेट केवल क्वेश्चन दानर्क यहां से इसको आपको प्रेस करना नीचे की तरफ कॉली कॉलीski कोटेस्ट में बाहर निकाल लिए है और ऐसी आपको जो है कलर वाली को भी कॉल को नीचे की तरफ प्रेस करेंगे आपको बिल्कुल चुना नहीं है इस को वापिस बंद कर देंगे ठीक है उसके बाद यह अब मैं रिपोर्ट को आपके सामने दिखाता हूं यहां पर जो क्वालिट जैसा इसके जो एयर फेस जो आई कलर वाली है यहां पर आपको जिससे मिटिंग होता है प्रिंट हैड जो है यहां पर आप इसको हाथ को टच नहीं करेंगे इसे टच नहीं करें साइड में जो है सेंसर है उसको भी आप टच नहीं करेंगे ठीक है यह वाले को भी आप टच नहीं करना है इसमें नहीं तो आपका जो है अर्थियों एक खराब हो जाएगा और आपके जो प्रेंटर बिल्कुल भी काम नहीं करेगा है फिर आपको यह नए प्रिंटर हैड मंगाना पड़ाएगा प्रिंट कांटीज महानी पड़ेगी और आपको जो है कोई सर्विस सेंटर ले जाकर करके आपको कराना पड़ेगा उस इनको छूने से बचना है कि ठीक है इसको छूने से बचने के लिए आपको क्या करना है और कैसे करना है यहां से इसको आपको कटिंग करना है ठीक है यह आपको ज्वाइंट दिखा दे रहा है यहां चार्ज कर सकते हैं बाद में भी आप चार्ज कर सकते हैं जो ऊपर यह दिखाई दे रहा हो इंसाइड यहां से
OCR: SUBSCRIBE NOW 5086551098130475 SO6S078D1S •• ese
VLM: Visual summary: A hand is shown interacting with printer ink cartridges and a printer component, with a 'Subscribe Now' banner and a thumbs-up icon visible.
视觉摘要: 一只手正在与打印机墨盒和打印机部件进行互动，画面中可见“立即订阅”横幅和点赞图标。
Visible product: Printer
Visible components: ink cartridges; printer internal mechanism; thumbs-up icon; subscribe banner
Visible actions: pointing at a component; holding a printer part",hybrid,"{""hybrid"": 10}","{""hybrid"": {""bm25_score"": 12.500895, ""dense_score"": 0.611304, ""effective_mode"": ""hybrid"", ""score"": 0.013057, ""visual_score"": null}}",21
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0001,printer-014,Printer,0.0,26.633,data_video/processed/printer-014/clips/printer-014-scene-0001.mp4,data_video/keyframes/printer-014/frame_000000.jpg,"ASR: हेलो फ्रेंड्स स्वागत है आपको यूट्यूब चैनल में और जैसा कि आपके सामने यह प्रिंटर नजर आ रहा है अभी जैसे यह एडिस्ट्री का प्रिंटर है ठीक है अगर आपका इंक में प्रॉब्लम है या फिर यहां पर इस तरह आ रहा है अगर इस
OCR: SUBSCRIBE NOW Fil ank canka fan to prevent grieter domage Ser setup qufde tor decals. Lihat plinduian penjaturan untul selengkapnya. Fill inch tabks Bayt to prevent prinhye Gamage. See cetup gude for detals Liat panduan pengatireh untul selenghspmya Ia tangki tinte teriebth dahruluruntuk mencegah Rerusakan printer ... Fit ad canhs fiyh to permant peteher dármag Sor sefap guda Yor dietala. 1/0 Fil indh cahda ár to privend printer doynd Sem sebup gunda'tor details Lihat panhian perijatu an untid selengkapreys Nearby ON DUTY ESSENTIAL SERVICES NILABLE
VLM: Visual summary: A blue and black HP printer with a sticker on its top surface is shown. A hand presses a button on the printer's control panel.
视觉摘要: 一台蓝黑相间的惠普打印机，其顶部表面贴有贴纸。一只手按下了打印机控制面板上的按钮。
Visible product: Printer
Visible components: HP logo; control panel with buttons and display; sticker with diagram and text; keychain
Visible actions: A hand presses a button on the printer's control panel
Visible states: Printer is powered on or in standby mode (display shows '1')
Visible warnings: Fill ink tanks fully to prevent printer damage. See setup guide for details.",bm25|dense|hybrid|tri_hybrid|visual,"{""bm25"": 6, ""dense"": 6, ""hybrid"": 6, ""tri_hybrid"": 3, ""visual"": 1}","{""bm25"": {""bm25_score"": 19.604989, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 19.604989, ""visual_score"": null}, ""dense"": {""bm25_score"": 19.604989, ""dense_score"": 0.632124, ""effective_mode"": ""dense"", ""score"": 0.632124, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 19.604989, ""dense_score"": 0.632124, ""effective_mode"": ""hybrid"", ""score"": 0.014925, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 19.604989, ""dense_score"": 0.632124, ""effective_mode"": ""tri_hybrid"", ""score"": 0.015439, ""visual_score"": 0.585519}, ""visual"": {""bm25_score"": 19.604989, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.585519, ""visual_score"": 0.585519}}",22
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-033-scene-0007,printer-033,Printer,540.983,730.5,data_video/processed/printer-033/clips/printer-033-scene-0007.mp4,data_video/keyframes/printer-033/frame_000108.jpg,"ASR: पेपेटर रेडी हो गया है पूरा तो अब इसको एसेंबल करके देख लेते हैं तो मैंने पिंटर को पूरा पैक कर लिया है और पावर देखकर देखते हैं अभी यह फास्ट टाइम है पावर दे रहा हूं मैं अ कि शायद थोड़ा सा टाइम लेगा है और ऑन होने में हैं और बाहर बहुत बारिश हो रहा है तो मां भी चाहता हूं आपका शोर आएगा यह देखिए मैंने यह कि मेंटेन बोटन दबाया और कि एक नॉजिल प्रिंट करके देख लेते हैं वह मेरे कहाल से बिल्कुल अच्छे से तब उसको बदलना पड़ता है अधिक ना है तो मैं जो वीडियो बनाता हूं आप लोग पूरा देखते नहीं पता नहीं कभी-कभी गॉमन में पूछते हो फ्रेसर रॉप यह वीडियो दुबारा बनाओ इसके बारे में बताओ कि तो मैंने पूरा वीडियो बनाकर रखा है बट आप लोग मेरे ख्याल से आप लोग सही से देखते नहीं वीडियो को कि यह देखिए एकदम बिल्कुल ओके प्रिंट है इसका अभी एक कॉपी करके देख लेते हैं ने एक पेपर दे दिया देखते हैं दो तीन बार कॉपी करके देख ले दो तीन पेस देखिए बहुत आसानी से हो रहा है और पींटर एक दोम स्मूथ चल रहा है बट बाहर बहुत शोर हो रहा है तो इसलिए मैं वीडियो को पूरा म्यूट कर दिया था और वॉइस कर रहा हूं अभी ठीक है ना क्योंकि इस टाइम धुकान पर बहुत लोग रहते हैं आवाज भी होता है तो मैं उस समय बाते करके भी कोई फायदा नहीं होता और देखिए अभी मैं तीन प्रिंट किया है इसका देखते हैं यह हमारा पहला और देखाएगा देखिए बिल्कुल फास्ट एकदम चल रहा है एकदम परफेक्ट चल रहा है अभी तो वीडियो को देखने के लिए बहुत-बहुत धन्यवाद थैंक यू फॉर वाचिंग वीडियो अगर अच्छा लगे तो वीडियो को लाइक करना करना शेयर करना और चैनल को जरूर सब्सक्राइब करना थैंक यू
OCR: G2012 Stop Black * + 81 Start PIXMA Colot Like , Share & Subscribe POIMA PDOMA PDIMA X AmOn Color PUOMA Canon INTEM PUXMA anon Like, Share & Subscribe G0 2 4487 498 194 847 L630047 Teshler igygif -49874 Coati s 194847 bedeshiler 630047 Fofagonf ∴49874 Comati 44874
VLM: Visual summary: A close-up view of a black Canon printer with a printed sheet emerging from the output tray, showing handwritten text and a color test pattern.
视觉摘要: 一台黑色佳能打印机的特写，打印纸从出纸口输出，上面有手写文字和彩色测试图案。
Visible product: Canon
Visible components: printer control panel; power button; stop button; black ink button; output tray; printed paper; color test pattern; handwritten text
Visible actions: paper emerging from printer
Visible states: printer in operation; paper being printed
Visual uncertainty: The full context of the environment and the person's actions is not fully visible.",dense|visual,"{""dense"": 2, ""visual"": 9}","{""dense"": {""bm25_score"": 11.164381, ""dense_score"": 0.6748, ""effective_mode"": ""dense"", ""score"": 0.6748, ""visual_score"": null}, ""visual"": {""bm25_score"": 11.164381, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.528105, ""visual_score"": 0.528105}}",23
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-006-scene-0020,printer-006,Printer,113.661,120.668,data_video/processed/printer-006/clips/printer-006-scene-0020.mp4,data_video/keyframes/printer-006/frame_000022.jpg,"ASR: Pisto que o LED indicador de falha da impressora parou de piscar, a sua impressora está pronta para realizar a impressão.
OCR: Caso o processo não funcione, descarte os cartuchos.
VLM: Visual summary: A close-up view of a black printer with a person's arm wearing a black glove reaching towards it.
视觉摘要: 一台黑色打印机的特写，一个人戴着黑色手套的手臂正伸向它。
Visible product: Printer
Visible components: printer; control panel; glove
Visible actions: reaching towards printer
Visual uncertainty: The specific action being performed is not fully visible. The printer model and exact features are not identifiable.",dense,"{""dense"": 3}","{""dense"": {""bm25_score"": 11.500638, ""dense_score"": 0.660705, ""effective_mode"": ""dense"", ""score"": 0.660705, ""visual_score"": null}}",24
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0005,printer-024,Printer,396.029,684.551,data_video/processed/printer-024/clips/printer-024-scene-0005.mp4,data_video/keyframes/printer-024/frame_000079.jpg,"OCR: CN EPSON
VLM: Visual summary: A person wearing gloves is working on a disassembled printer on a workbench, with tools and printer parts scattered around.
视觉摘要: 一名戴着手套的人正在工作台上拆解一台打印机，周围散落着工具和打印机零件。
Visible product: Printer
Visible components: printer; screwdriver; gloves; printer cartridge; printer circuit board; bucket; workbench
Visible actions: person holding a tool; person working on printer
Visible states: printer disassembled; printer cartridge open
Visual uncertainty: The specific model or brand of the printer is not clearly visible. The text on the printer is partially obscured.",bm25,"{""bm25"": 16}","{""bm25"": {""bm25_score"": 12.275049, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 12.275049, ""visual_score"": null}}",25
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0003,printer-024,Printer,380.247,389.656,data_video/processed/printer-024/clips/printer-024-scene-0003.mp4,data_video/keyframes/printer-024/frame_000076.jpg,"VLM: Visual summary: A close-up, blurry view of the internal components of a printer, showing moving parts and paper transport mechanisms.
视觉摘要: 打印机内部组件的特写，画面模糊，显示移动部件和纸张传输机构。
Visible product: Printer
Visible components: paper feed mechanism; internal rollers; print head area; metal frame
Visible actions: paper moving through the printer; internal mechanical parts moving
Visible states: printer in operation; paper being processed
Visual uncertainty: The image is very blurry and out of focus, making precise identification of components and actions difficult. The exact model or brand of the printer is not visible.",bm25|dense|hybrid|tri_hybrid,"{""bm25"": 9, ""dense"": 18, ""hybrid"": 15, ""tri_hybrid"": 18}","{""bm25"": {""bm25_score"": 13.363256, ""dense_score"": null, ""effective_mode"": ""bm25"", ""score"": 13.363256, ""visual_score"": null}, ""dense"": {""bm25_score"": 13.363256, ""dense_score"": 0.524721, ""effective_mode"": ""dense"", ""score"": 0.524721, ""visual_score"": null}, ""hybrid"": {""bm25_score"": 13.363256, ""dense_score"": 0.524721, ""effective_mode"": ""hybrid"", ""score"": 0.010999, ""visual_score"": null}, ""tri_hybrid"": {""bm25_score"": 13.363256, ""dense_score"": 0.524721, ""effective_mode"": ""tri_hybrid"", ""score"": 0.010235, ""visual_score"": 0.419349}}",26
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0001,printer-024,Printer,0.0,172.406,data_video/processed/printer-024/clips/printer-024-scene-0001.mp4,data_video/keyframes/printer-024/frame_000000.jpg,"OCR: How to Cleaning Head Epson L805 /L800 ERSON TH 50
VLM: Visual summary: A person wearing gloves is disassembling a printer on a workbench, removing its top cover and internal components.
视觉摘要: 一名戴着手套的人正在工作台上拆解一台打印机，移除了其上盖和内部组件。
Visible product: Printer
Visible components: printer; gloves; screwdriver; workbench; wall; cables; other electronic equipment
Visible actions: removing printer cover; handling internal parts; using screwdriver
Visible states: printer partially disassembled; printer cover removed
Visual uncertainty: The specific model or brand of the printer is not clearly visible. The exact nature of the internal components being handled is not identifiable.",visual,"{""visual"": 17}","{""visual"": {""bm25_score"": 11.408937, ""dense_score"": null, ""effective_mode"": ""visual"", ""score"": 0.484102, ""visual_score"": 0.484102}}",27
