query_id,query_text,language,product_class,query_type,split,candidate_scene_id,record_id,scene_start_time,scene_end_time,relevance_grade,relevant_start_time,relevant_end_time,source_leakage,evidence_notes,correction_reason,reviewer_id,review_status,reviewed_at
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-024-scene-0007,printer-024,763.663,841.941,0,,,no,全6帧（t=763.7s–841.9s）为戴手套者持注射器工具对Epson打印机部件进行注液操作，无墨盒安装或关闭打印机动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-028-scene-0001,printer-028,0.0,226.84,0,,,no,全部6帧均为黑色佳能打印机静态外观展示，第3帧（t=90.7s）有手指触碰控制面板按键，但未见任何操作演示、状态显示或内部组件。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-030-scene-0004,printer-030,107.074,121.221,0,,,no,场景为扫描演示，无墨盒安装或关机内容。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-030-scene-0012,printer-030,238.005,247.814,0,,,no,全部6帧（t=238.0–247.8s）仅显示Canon打印机自动出纸，无安装墨盒/硒鼓的操作，也无关闭打印机的动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-031-scene-0001,printer-031,0.0,26.0,0,,,no,全6帧（t=0–26.0s）为男子在电子设备货架前讲解的开场画面，仅第3帧（t=10.4s）左上角有小幅打印机缩略图叠加，无任何打印机操作演示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-031-scene-0002,printer-031,26.0,69.733,0,,,no,全部6帧（t=26.0s–69.7s）均为电脑屏幕显示Word/Windows桌面，未出现打印机本体、控制面板或任何硬件操作画面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-031-scene-0003,printer-031,69.733,179.267,0,,,no,全部6帧主要显示电脑屏幕、文件资源管理器及扫描设置界面，第5帧（t=157.4s）仅展示平板扫描仪上的纸张摆放，属于扫描而非打印/进纸动作，未出现打印机控制面板或硬件操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-031-scene-0005,printer-031,287.033,300.58,0,,,no,全部6帧（t=287.0s–300.6s）为电脑桌面操作界面（文档编辑窗口、Windows桌面、YouTube订阅画面、竖大拇指手势），属视频结尾/订阅引导内容，与打印机操作无关。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-032-scene-0001,printer-032,0.0,348.79,0,,,no,联系表未见墨盒/硒鼓安装或关闭打印机的动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0002,printer-033,88.317,97.633,1,,,no,全6帧（t=88.3s–97.6s）显示手在Canon PIXMA打印机控制面板上按键，可能有电源操作但完全没有安装墨盒的步骤演示。,AI=2→R1=1：仅显示控制面板按键操作，缺少安装墨盒的核心步骤。,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0003,printer-033,97.633,99.983,0,,,no,6帧均未出现墨盒、硒鼓或安装、关闭打印机的动作，仅静态展示整机。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0004,printer-033,99.983,117.083,0,,,no,全6帧（t=100.0s–117.1s）为打印机深度拆解后散落在桌面上的零部件静态画面，齿轮、滚轮、塑料件、电路板等杂乱摆放，无任何操作演示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0005,printer-033,117.083,177.783,0,,,no,6帧均为拆解后的打印机塑料件与滚轮，未展示墨盒/硒鼓安装或关闭打印机的动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0006,printer-033,177.783,540.983,1,,,no,6帧显示打印机内部机械零件的组装操作（齿轮咬合、上油、装配件），属于打印机维修拆解场景，产品相关但未展示墨盒/硒鼓安装。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-053,怎样安装墨盒或硒鼓并关闭打印机？,zh-CN,Printer,operation,development,printer-033-scene-0007,printer-033,540.983,730.5,0,,,no,6帧无墨盒/硒鼓安装或关闭打印机动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-001-scene-0001,printer-001,0.0,33.81,0,,,no,画面仅显示打印机自动送纸和出纸过程，未显示任何控制面板操作或测试页打印指令。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-003-scene-0001,printer-003,0.0,95.43,0,,,no,6帧为激光雕刻/切割机，不是打印机，没有打印机控制面板或测试页打印。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-006-scene-0003,printer-006,14.262,19.066,1,,,no,6帧（t=14.3s-19.1s）显示手指按压打印机控制面板按钮，但无法确认是在执行测试页打印操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-006-scene-0006,printer-006,28.876,37.485,1,,,no,全部6帧（t=28.9s–37.5s）连续展示戴黑手套者打开黑色打印机前盖并插入墨盒的过程，但未明确展示关闭盖板或断电安全提示。,"第三轮仲裁修正：R1原记录 等级=0 时间=[None,None] 泄漏=no → 仲裁 等级=1 时间=[None,None] 泄漏=no。理由：6帧清晰展示黑色打印机被主动操作（开盖、插入墨盒），但未展示从控制面板打印测试页，采纳复核方1级意见。",R1,completed,2026-07-28T20:35:21+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-006-scene-0025,printer-006,138.686,142.056,2,138.7,142.0,no,6帧（t=138.7s-142.1s）均显示一张已打印的测试页，带有彩色条纹和'Teste de impressão Vale Jet -Color'文字，但未出现控制面板或按下按钮触发测试页打印的操作过程。,AI=3→R1=2：画面只展示了测试页打印结果，未演示如何从打印机控制面板触发测试页打印。,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-014-scene-0001,printer-014,0.0,26.633,1,,,no,第2-4帧（t=5.3s-16.0s）显示手指在打印机控制面板上按压/指向，但未明确出现打印测试页的结果或操作提示。,"AI=2 AI时间0.0-26.633→R1时间5.3-16.0：仅第2-4帧有控制面板交互动作。 | 第三轮仲裁修正：R1原记录 等级=2 时间=[5.3,16.0] 泄漏=no → 仲裁 等级=1 时间=[None,None] 泄漏=no。理由：第2-4帧可见手指在控制面板按压按钮，但6帧均未显示打印测试页的结果或测试页菜单，采纳复核方1级意见。",R1,completed,2026-07-28T20:35:21+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-014-scene-0006,printer-014,151.267,277.367,0,,,no,全部6帧（t=151.3s–277.4s）近距离展示打印机墨盒舱内部，可见手按压并取出墨盒，属于墨盒更换/维护操作；未见进纸托盘、控制面板或卡纸处理画面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-014-scene-0017,printer-014,980.5,1025.667,0,,,no,全部6帧（t=980.5s–1025.7s）均显示双手操作黑色墨盒/滴管注墨，无任何打印机机身、控制面板或打印测试页动作，与'从打印机控制面板打印测试页'无关。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-014-scene-0020,printer-014,1108.3,1150.233,0,,,no,画面展示打印Vi prepaid卡片来检验打印质量，并非从控制面板打印测试页。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-014-scene-0021,printer-014,1150.233,1218.7,0,,,no,6帧只显示打印机正在输出纸张，没有从控制面板选择打印测试页的操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-017-scene-0001,printer-017,0.0,5.0,0,,,no,6帧为标题卡和人物看打印机，无控制面板或测试页打印内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-017-scene-0002,printer-017,5.0,15.0,0,,,no,6帧为卡纸原因和断电步骤幻灯片，无测试页打印内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-017-scene-0003,printer-017,15.0,50.0,0,,,no,第4帧（t=36.0s）标题卡'Step 6'中文字提及'Run Test Print'，但为静态图文说明，未演示如何从控制面板执行测试页打印。,AI=3→R1=0：第4帧标题卡文字提及'Run Test Print'，但为静态信息图而非实际演示从控制面板操作打印测试页。；来源泄漏由 yes 修正为 no：联系表未见检索方法、排名、分数或答案来源暴露,R1-spotcheck,completed,2026-07-28T09:46:50+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-020-scene-0001,printer-020,0.0,5.172,0,,,no,全部6帧（t=0.0s–5.2s）显示Canon G2000前面板及错误重置文字叠加层，无测试页打印动作或相关控制操作可见。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-020-scene-0002,printer-020,5.172,110.29,3,5.172,110.29,no,第1–6帧（t=5.2s–110.3s）屏幕叠加文字明确写着'Printer resetting and printing test page'，并配合手指按压Stop/Power按钮的完整步骤，直接演示了从控制面板打印测试页。,AI=2→R1=3：屏幕文字明确显示'Printer resetting and printing test page'并配合Stop/Power按键步骤，完整演示了从控制面板打印测试页。；来源泄漏由 yes 修正为 no：联系表未见检索方法、排名、分数或答案来源暴露,R1-spotcheck,completed,2026-07-28T09:46:50+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-021-scene-0001,printer-021,0.0,46.367,1,,,no,第2帧（t=9.3s）手按压控制面板Start按钮，第3-6帧（t=18.5–46.4s）有纸张输出；显示了通过控制面板启动打印的动作，但无法确认输出的是否为测试页。,AI=0→R1=1：第2帧（t=9.3s）手按控制面板Start按钮启动打印，第3-6帧有纸张输出，虽不能确认为测试页但有相关操作。,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-021-scene-0002,printer-021,46.367,108.417,0,,,no,第2、4帧（t=58.8s、83.6s）显示纸张已放入打印机进纸托盘，第3帧（t=71.2s）可见控制面板但无法辨识显示内容，其余帧过曝或为打印机顶盖，未见卡纸取出或墨盒操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-021-scene-0003,printer-021,108.417,154.467,0,,,no,6帧（t=108.4s-154.5s）均显示拆解后的打印机内部零件（齿轮、弹簧、滚轮、塑料框架），未出现控制面板、测试页打印或任何与'从打印机控制面板打印测试页'相关的操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-021-scene-0004,printer-021,154.467,183.3,0,,,no,6帧（t=154.5s-183.3s）均显示手持打印机内部小齿轮/滚轮零件，无控制面板或测试页打印操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-024-scene-0001,printer-024,0.0,172.406,0,,,no,联系表6帧均为拆机画面，未见控制面板操作或打印测试页输出。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-024-scene-0002,printer-024,172.406,380.247,0,,,no,6帧（t=172.4s–380.2s）均为拆解打印机维修场景，无控制面板操作或测试页打印动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-024-scene-0003,printer-024,380.247,389.656,0,,,no,画面为内部机械，无控制面板或测试页打印。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-028-scene-0001,printer-028,0.0,226.84,0,,,no,全部6帧均为黑色佳能打印机静态外观展示，第3帧（t=90.7s）有手指触碰控制面板按键，但未见任何操作演示、状态显示或内部组件。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-030-scene-0004,printer-030,107.074,121.221,0,,,no,场景演示的是文档扫描功能，非测试页打印。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-030-scene-0012,printer-030,238.005,247.814,0,,,no,全部6帧（t=238.0–247.8s）显示打印机自动出纸，无人操作控制面板，也无打印测试页的动作或界面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-030-scene-0015,printer-030,284.952,310.711,0,,,no,6帧（t=285.0s-310.7s）均为电脑屏幕上的 Canon Scan Utility/MP Navigator 扫描软件界面，未出现打印机控制面板或测试页打印相关内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-031-scene-0001,printer-031,0.0,26.0,0,,,no,同上，开场讲解画面，无打印机控制面板操作或打印测试页动作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-031-scene-0002,printer-031,26.0,69.733,0,,,no,全部6帧（t=26.0s–69.7s）均为电脑屏幕显示Word/Windows桌面，未出现打印机本体、控制面板或任何硬件操作画面。,AI=1→R1=0,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-031-scene-0003,printer-031,69.733,179.267,0,,,no,全部6帧主要显示电脑屏幕、文件资源管理器及扫描设置界面，第5帧（t=157.4s）仅展示平板扫描仪上的纸张摆放，属于扫描而非打印/进纸动作，未出现打印机控制面板或硬件操作。,AI=1→R1=0,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-032-scene-0001,printer-032,0.0,348.79,0,,,no,控制面板特写未显示测试页打印操作，也未见测试页输出。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-033-scene-0001,printer-033,0.0,88.317,0,,,no,6帧只展示打印机外观与按键，没有从控制面板打印测试页的操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-033-scene-0002,printer-033,88.317,97.633,1,,,no,全6帧（t=88.3s–97.6s）显示手在Canon PIXMA控制面板上按键，与'从控制面板操作'相关但未明确显示打印测试页的具体操作或结果。,AI=2→R1=1：控制面板按键操作可能与测试页有关联，但画面未明确证实打印测试页动作。,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-033-scene-0003,printer-033,97.633,99.983,1,,,no,6帧仅展示打印机外观和控制面板，无控制面板操作或打印测试页输出。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-033-scene-0004,printer-033,99.983,117.083,0,,,no,同上，拆解零件静态画面，无打印机本体或控制面板可见。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-054,How do I print a test page from the printer controls?,en,Printer,operation,development,printer-033-scene-0007,printer-033,540.983,730.5,2,578.9,616.8,no,t=578.9s纸张从打印机输出，t=616.8s手持带彩色条纹的测试页，展示了打印测试页的结果但未演示控制面板操作。,AI时间540.983-730.5→R1时间578.9-616.8，测试页结果仅在该区间可见。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-001-scene-0001,printer-001,0.0,33.81,0,,,no,全帧为打印机内部机械特写，控制面板完全不可见。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-003-scene-0001,printer-003,0.0,95.43,0,,,no,6帧为激光雕刻/切割机，不是打印机，没有就绪状态显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-006-scene-0003,printer-006,14.262,19.066,1,,,no,6帧显示打印机控制面板及手指按键，面板上有图标，但未明确展示就绪状态的具体显示内容。,AI=0→R1=1：画面确实出现了打印机控制面板，虽未明确展示就绪状态，但产品与查询直接相关。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-006-scene-0020,printer-006,113.661,120.668,1,,,no,第1、6帧显示人物在桌前，第2–5帧（t=115.1s–119.3s）为黑色打印机侧面/顶部的特写，可看到顶部按键但无法辨识控制面板具体显示内容或就绪状态指示。,AI=2→R1=1：画面仅展示打印机机身与顶部按键，未清晰呈现控制面板显示内容，无法直接回答'已就绪时控制面板显示什么'。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-006-scene-0021,printer-006,120.668,128.876,1,,,no,全部6帧（t=120.7s–128.9s）显示打印机控制面板特写及手指按键操作，ASR音频提到故障LED停止闪烁后打印机就绪；但画面本身仅展示手指按按钮的控制面板外观，未直观演示就绪状态下控制面板显示的具体内容（如哪些灯亮/灭），答案主要来自ASR音频而非视觉呈现。,AI=2→R1=1：ASR音频提到LED停止闪烁=就绪，但视觉画面仅显示手指按按钮的控制面板静态图，未能通过画面直接回答就绪时面板显示什么。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0001,printer-014,0.0,26.633,1,,,no,第3-5帧（t=10.7s-21.3s）控制面板小显示屏上可见数字'1'，可视为就绪状态的部分提示，但未明确说明其含义。,"AI=2 AI时间0.0-26.633→R1时间10.7-21.3：数字'1'主要出现在第3-5帧。 | 第三轮仲裁修正：R1原记录 等级=2 时间=[10.7,21.3] 泄漏=no → 仲裁 等级=1 时间=[None,None] 泄漏=no。理由：第3-5帧控制面板小屏显示数字'1'，但无法确认其含义是否为就绪状态，采纳复核方1级意见。",R1,completed,2026-07-28T20:35:21+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0005,printer-014,146.767,151.267,0,,,no,全部6帧（t=146.8s–151.3s）均为打印机内部墨盒/字车区域特写，无控制面板或就绪状态显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0006,printer-014,151.267,277.367,0,,,no,全部6帧（t=151.3s–277.4s）近距离展示打印机墨盒舱内部，可见手按压并取出墨盒，属于墨盒更换/维护操作；未见进纸托盘、控制面板或卡纸处理画面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0020,printer-014,1108.3,1150.233,0,,,no,控制面板显示屏在画面中不可见。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-014-scene-0021,printer-014,1150.233,1218.7,0,,,no,6帧中控制面板细节不可读，无法判断就绪时的具体显示内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-017-scene-0001,printer-017,0.0,5.0,0,,,no,6帧无控制面板可读显示，无就绪状态内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-017-scene-0002,printer-017,5.0,15.0,0,,,no,6帧无控制面板就绪显示内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-017-scene-0003,printer-017,15.0,50.0,0,,,no,全部6帧（t=15.0–50.0s）为卡纸清除步骤的信息图标题卡，未涉及打印机就绪状态的控制面板显示内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-020-scene-0001,printer-020,0.0,5.172,1,,,no,全部6帧（t=0.0s–5.2s）显示Canon G2000控制面板且绿色电源指示灯常亮，打印机产品出现；但画面主题为Error 5B00重置教程，未专门演示'就绪状态'控制面板的完整显示内容（如各指示灯/图标含义），仅能 incidental 看到电源灯亮。,AI=2→R1=1：仅能看到绿色电源灯亮起这一单一就绪信号，场景主体是错误重置教程而非解释就绪时控制面板显示什么，不足以构成部分回答。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-020-scene-0002,printer-020,5.172,110.29,2,5.172,110.29,no,6帧显示绿色指示灯由闪烁变为常亮，并提示'Wait until the green light stop blinking'，部分展示了就绪时的指示灯状态。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-021-scene-0001,printer-021,0.0,46.367,1,,,no,第2帧（t=9.3s）可见PIXMA控制面板且有手指正在按键操作，但因手部遮挡且打印机处于被操作状态，无法清晰辨认'就绪状态'下的面板显示内容。,AI=2→R1=1：第2帧可见控制面板但手正在按键操作，无法清晰辨认就绪/空闲状态的具体显示内容。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-021-scene-0002,printer-021,46.367,108.417,1,,,no,第2、4帧（t=58.8s、83.6s）显示纸张已放入打印机进纸托盘，第3帧（t=71.2s）可见控制面板但无法辨识显示内容，其余帧过曝或为打印机顶盖，未见卡纸取出或墨盒操作。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-021-scene-0003,printer-021,108.417,154.467,0,,,no,6帧均为拆解后的打印机内部零件特写，无控制面板就绪状态显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0001,printer-024,0.0,172.406,0,,,no,画面聚焦拆开的打印机内部结构，未显示控制面板及其就绪状态。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0002,printer-024,172.406,380.247,0,,,no,6帧（t=172.4s–380.2s）中打印机已被拆解散开，控制面板不可见，无法观察就绪状态的显示内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0003,printer-024,380.247,389.656,0,,,no,6帧均为内部机构，无控制面板及其显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-024-scene-0005,printer-024,396.029,684.551,0,,,no,全6帧展示拆解中的Epson打印机，控制面板不可见，无从判断就绪状态显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-028-scene-0001,printer-028,0.0,226.84,1,,,no,全部6帧均为黑色佳能打印机静态外观展示，第3帧（t=90.7s）有手指触碰控制面板按键，但未见任何操作演示、状态显示或内部组件。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-030-scene-0002,printer-030,46.079,49.149,0,,,no,全部6帧（t=46.1s–49.2s）均为黑色背景上的'Sunil Maurya's SM TECHNO GURU'标题卡，无任何打印机或控制面板画面。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-030-scene-0004,printer-030,107.074,121.221,1,,,no,第1帧t=107.1s显示Canon打印机电源灯亮、出纸托盘伸出表示已开机就绪，但控制面板显示屏具体内容不可见。,,R1,completed,2026-07-28T01:18:39+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-030-scene-0012,printer-030,238.005,247.814,1,,,no,全部6帧（t=238.0–247.8s）显示Canon打印机处于通电工作状态并正在出纸，但这是'工作中'状态而非静止'就绪'状态，控制面板细节不清晰可辨。,AI=2→R1=1：画面显示打印机正在出纸（工作中），并非静止就绪状态，且控制面板无法清晰辨认就绪时的具体显示。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-031-scene-0002,printer-031,26.0,69.733,0,,,no,全部6帧（t=26.0s–69.7s）均为电脑屏幕显示Word/Windows桌面，未出现打印机本体、控制面板或任何硬件操作画面。,AI=2→R1=0：画面中只有电脑屏幕显示Word文档，未出现打印机控制面板或就绪状态。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-031-scene-0003,printer-031,69.733,179.267,0,,,no,全部6帧主要显示电脑屏幕、文件资源管理器及扫描设置界面，第5帧（t=157.4s）仅展示平板扫描仪上的纸张摆放，属于扫描而非打印/进纸动作，未出现打印机控制面板或硬件操作。,AI=3→R1=0：场景中均为电脑界面，未出现打印机实体控制面板。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-031-scene-0005,printer-031,287.033,300.58,0,,,no,全部6帧（t=287.0s–300.6s）为电脑屏幕桌面交互内容，无打印机控制面板或其状态显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-032-scene-0001,printer-032,0.0,348.79,1,,,no,第3、5帧出现打印机控制面板与按钮，但未清晰展示就绪状态下的屏幕显示内容。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-033-scene-0001,printer-033,0.0,88.317,1,,,no,6帧能看到控制面板和按钮，但小显示屏内容无法辨认，不能判断就绪状态的具体显示。,,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-033-scene-0002,printer-033,88.317,97.633,1,,,no,全6帧显示Canon PIXMA控制面板及手部操作（t=88.3s–97.6s），OCR检出'G2012 Stop'表明当前为停止/错误状态而非就绪状态。,AI=2→R1=1：控制面板可见但显示的是Stop错误状态，非就绪状态的显示内容。,R1,completed,2026-07-28T02:12:44+08:00
VQ-055,打印机已就绪时控制面板显示什么？,zh-CN,Printer,state,development,printer-033-scene-0003,printer-033,97.633,99.983,1,,,no,t=98.6s等帧可见控制面板，但面板显示内容不可读，无“就绪”等明确状态信息。,AI=0→R1=1：控制面板可见但无明确可读的就绪显示，产品出现但未回答。,R1,completed,2026-07-28T02:12:44+08:00
